Tax Year,Tax code,Agency,Agency Name,Agency Rate,Tax code Rate
2015,12137,010010001,CONSOLIDATED ELECTIONS,0.034,15.329
2015,12137,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,15.329
2015,12137,020030000,TOWN   BLOOM,0.226,15.329
2015,12137,020030002,GENERAL ASSISTANCE   BLOOM,0.087,15.329
2015,12137,020030003,ROAD AND BRIDGE BLOOM,0.070,15.329
2015,12137,031210000,VILLAGE OF   STEGER,2.217,15.329
2015,12137,041190000,SCHOOL DISTRICT C C  168,6.418,15.329
2015,12137,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.462,15.329
2015,12137,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,15.329
2015,12137,060490000,STEGER SOUTH CHICAGO HTS PUB LIBRARY DIST,0.264,15.329
2015,12137,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,15.329
2015,12137,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,15.329
2015,12138,010010000,COUNTY OF COOK,0.552,13.516
2015,12138,010010001,CONSOLIDATED ELECTIONS,0.034,13.516
2015,12138,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,13.516
2015,12138,020030000,TOWN   BLOOM,0.226,13.516
2015,12138,020030002,GENERAL ASSISTANCE   BLOOM,0.087,13.516
2015,12138,020030003,ROAD AND BRIDGE BLOOM,0.070,13.516
2015,12138,031210000,VILLAGE OF   STEGER,2.217,13.516
2015,12138,041270000,SCHOOL DISTRICT  194,4.869,13.516
2015,12138,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.462,13.516
2015,12138,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,13.516
2015,12138,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,13.516
2015,12138,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,13.516
2015,12140,010010000,COUNTY OF COOK,0.552,14.945
2015,12140,010010001,CONSOLIDATED ELECTIONS,0.034,14.945
2015,12140,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,14.945
2015,12140,020030000,TOWN   BLOOM,0.226,14.945
2015,12140,020030002,GENERAL ASSISTANCE   BLOOM,0.087,14.945
2015,12140,020030003,ROAD AND BRIDGE BLOOM,0.070,14.945
2015,12140,031190000,VILLAGE OF SOUTH CHICAGO HEIGHTS,3.646,14.945
2015,12140,041270000,SCHOOL DISTRICT  194,4.869,14.945
2015,12140,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.462,14.945
2015,12140,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,14.945
2015,12140,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,14.945
2015,12140,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,14.945
2015,12141,010010000,COUNTY OF COOK,0.552,13.090
2015,12141,010010001,CONSOLIDATED ELECTIONS,0.034,13.090
2015,12141,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,13.090
2015,12141,020030000,TOWN   BLOOM,0.226,13.090
2015,12141,020030002,GENERAL ASSISTANCE   BLOOM,0.087,13.090
2015,12141,020030003,ROAD AND BRIDGE BLOOM,0.070,13.090
2015,12141,031210000,VILLAGE OF   STEGER,2.217,13.090
2015,12141,041270000,SCHOOL DISTRICT  194,4.869,13.090
2015,12141,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.462,13.090
2015,12141,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,13.090
2015,12141,080350000,THORN CREEK BASIN SANITARY DISTRICT,0.000,13.090
2015,12141,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,13.090
2015,12143,010010000,COUNTY OF COOK,0.552,13.354
2015,12143,010010001,CONSOLIDATED ELECTIONS,0.034,13.354
2015,12143,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,13.354
2015,12143,020030000,TOWN   BLOOM,0.226,13.354
2015,12143,020030002,GENERAL ASSISTANCE   BLOOM,0.087,13.354
2015,12143,020030003,ROAD AND BRIDGE BLOOM,0.070,13.354
2015,12143,031210000,VILLAGE OF   STEGER,2.217,13.354
2015,12143,041270000,SCHOOL DISTRICT  194,4.869,13.354
2015,12143,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.462,13.354
2015,12143,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,13.354
2015,12143,060490000,STEGER SOUTH CHICAGO HTS PUB LIBRARY DIST,0.264,13.354
2015,12143,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,13.354
2015,12144,010010000,COUNTY OF COOK,0.552,19.231
2015,12144,010010001,CONSOLIDATED ELECTIONS,0.034,19.231
2015,12144,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,19.231
2015,12144,020030000,TOWN   BLOOM,0.226,19.231
2015,12144,020030002,GENERAL ASSISTANCE   BLOOM,0.087,19.231
2015,12144,020030003,ROAD AND BRIDGE BLOOM,0.070,19.231
2015,12144,030480000,VILLAGE OF GLENWOOD,5.906,19.231
2015,12144,030480500,TIF VIL OF GLENWOOD-INDUSTRIAL PARK,0.000,19.231
2015,12144,041180000,SCHOOL DISTRICT  167,6.214,19.231
2015,12144,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.462,19.231
2015,12144,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,19.231
2015,12144,060180000,GLENWOOD LYNWOOD PUBLIC LIBRARY DISTRICT,0.681,19.231
2015,12144,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,19.231
2015,12144,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,19.231
2015,12145,010010000,COUNTY OF COOK,0.552,16.462
2015,12145,010010001,CONSOLIDATED ELECTIONS,0.034,16.462
2015,12145,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,16.462
2015,12145,020030000,TOWN   BLOOM,0.226,16.462
2015,12145,020030002,GENERAL ASSISTANCE   BLOOM,0.087,16.462
2015,12145,020030003,ROAD AND BRIDGE BLOOM,0.070,16.462
2015,12145,030680000,VILLAGE OF LANSING,2.591,16.462
2015,12145,030680001,VILLAGE OF LANSING LIBRARY FUND,0.727,16.462
2015,12145,041180000,SCHOOL DISTRICT  167,6.214,16.462
2015,12145,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.462,16.462
2015,12145,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,16.462
2015,12145,050550000,LAN OAK PARK DISTRICT,0.500,16.462
2015,12145,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,16.462
2015,12145,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,16.462
2015,12146,010010000,COUNTY OF COOK,0.552,17.607
2015,12146,010010001,CONSOLIDATED ELECTIONS,0.034,17.607
2015,12146,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,17.607
2015,12146,020030000,TOWN   BLOOM,0.226,17.607
2015,12146,020030002,GENERAL ASSISTANCE   BLOOM,0.087,17.607
2015,12146,020030003,ROAD AND BRIDGE BLOOM,0.070,17.607
2015,12146,031140000,VILLAGE OF   SAUK VILLAGE,4.759,17.607
2015,12146,041190000,SCHOOL DISTRICT C C  168,6.418,17.607
2015,12146,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.462,17.607
2015,12146,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,17.607
2015,12146,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,17.607
2015,12146,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,17.607
2015,12147,010010000,COUNTY OF COOK,0.552,23.971
2015,12147,010010001,CONSOLIDATED ELECTIONS,0.034,23.971
2015,12147,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,23.971
2015,12147,020030000,TOWN   BLOOM,0.226,23.971
2015,12147,020030002,GENERAL ASSISTANCE   BLOOM,0.087,23.971
2015,12147,020030003,ROAD AND BRIDGE BLOOM,0.070,23.971
2015,12147,030410000,VILLAGE OF FORD HEIGHTS,10.792,23.971
2015,12147,041190000,SCHOOL DISTRICT C C  168,6.418,23.971
2015,12147,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.462,23.971
2015,12147,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,23.971
2015,12147,050345000,FORD HEIGHTS PARK DISTRICT,0.331,23.971
2015,12147,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,23.971
2015,12147,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,23.971
2015,12148,010010000,COUNTY OF COOK,0.552,13.409
2015,12148,010010001,CONSOLIDATED ELECTIONS,0.034,13.409
2015,12148,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,13.409
2015,12148,020030000,TOWN   BLOOM,0.226,13.409
2015,12148,020030002,GENERAL ASSISTANCE   BLOOM,0.087,13.409
2015,12148,020030003,ROAD AND BRIDGE BLOOM,0.070,13.409
2015,12148,041190000,SCHOOL DISTRICT C C  168,6.418,13.409
2015,12148,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.462,13.409
2015,12148,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,13.409
2015,12148,060490000,STEGER SOUTH CHICAGO HTS PUB LIBRARY DIST,0.264,13.409
2015,12148,070250000,MILLER WOODS FIRE PROTECTION DISTRICT,0.297,13.409
2015,12148,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,13.409
2015,12148,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,13.409
2015,12149,010010000,COUNTY OF COOK,0.552,18.677
2015,12149,010010001,CONSOLIDATED ELECTIONS,0.034,18.677
2015,12149,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,18.677
2015,12149,020030000,TOWN   BLOOM,0.226,18.677
2015,12149,020030002,GENERAL ASSISTANCE   BLOOM,0.087,18.677
2015,12149,020030003,ROAD AND BRIDGE BLOOM,0.070,18.677
2015,12149,030220000,CITY OF   CHICAGO HEIGHTS,6.561,18.677
2015,12149,030220001,CITY OF CHICAGO HEIGHTS LIBRARY FUND,0.329,18.677
2015,12149,030220100,CITY OF CHICAGO HTS SPECIAL SERVICE AREA 1,0.000,18.677
2015,12149,041270000,SCHOOL DISTRICT  194,4.869,18.677
2015,12149,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.462,18.677
2015,12149,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,18.677
2015,12149,050190000,CHICAGO HEIGHTS PARK DISTRICT,0.914,18.677
2015,12149,080350000,THORN CREEK BASIN SANITARY DISTRICT,0.000,18.677
2015,12149,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,18.677
2015,12150,010010000,COUNTY OF COOK,0.552,16.139
2015,12150,010010001,CONSOLIDATED ELECTIONS,0.034,16.139
2015,12150,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,16.139
2015,12150,020030000,TOWN   BLOOM,0.226,16.139
2015,12150,020030002,GENERAL ASSISTANCE   BLOOM,0.087,16.139
2015,12150,020030003,ROAD AND BRIDGE BLOOM,0.070,16.139
2015,12150,031140000,VILLAGE OF   SAUK VILLAGE,4.759,16.139
2015,12150,041270000,SCHOOL DISTRICT  194,4.869,16.139
2015,12150,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.462,16.139
2015,12150,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,16.139
2015,12150,060320000,NANCY L MCCONATHY PUBLIC LIBRARY DIST,0.507,16.139
2015,12150,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,16.139
2015,12151,010010000,COUNTY OF COOK,0.552,31.612
2015,12151,010010001,CONSOLIDATED ELECTIONS,0.034,31.612
2015,12151,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,31.612
2015,12151,020030000,TOWN   BLOOM,0.226,31.612
2015,12151,020030002,GENERAL ASSISTANCE   BLOOM,0.087,31.612
2015,12151,020030003,ROAD AND BRIDGE BLOOM,0.070,31.612
2015,12151,031140000,VILLAGE OF   SAUK VILLAGE,4.759,31.612
2015,12151,031140502,TIF VIL OF SAUK VILLAGE-3,0.000,31.612
2015,12151,041200000,SCHOOL DISTRICT  169,19.954,31.612
2015,12151,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.462,31.612
2015,12151,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,31.612
2015,12151,060140000,FORD HEIGHTS PUBLIC LIBRARY DISTRICT,0.469,31.612
2015,12151,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,31.612
2015,12151,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,31.612
2015,12152,010010000,COUNTY OF COOK,0.552,16.058
2015,12152,010010001,CONSOLIDATED ELECTIONS,0.034,16.058
2015,12152,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,16.058
2015,12152,020030000,TOWN   BLOOM,0.226,16.058
2015,12152,020030002,GENERAL ASSISTANCE   BLOOM,0.087,16.058
2015,12152,020030003,ROAD AND BRIDGE BLOOM,0.070,16.058
2015,12152,031140000,VILLAGE OF   SAUK VILLAGE,4.759,16.058
2015,12152,031140502,TIF VIL OF SAUK VILLAGE-3,0.000,16.058
2015,12152,041270000,SCHOOL DISTRICT  194,4.869,16.058
2015,12152,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.462,16.058
2015,12152,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,16.058
2015,12152,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,16.058
2015,12152,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,16.058
2015,12153,010010000,COUNTY OF COOK,0.552,17.607
2015,12153,010010001,CONSOLIDATED ELECTIONS,0.034,17.607
2015,12153,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,17.607
2015,12153,020030000,TOWN   BLOOM,0.226,17.607
2015,12153,020030002,GENERAL ASSISTANCE   BLOOM,0.087,17.607
2015,12153,020030003,ROAD AND BRIDGE BLOOM,0.070,17.607
2015,12153,031140000,VILLAGE OF   SAUK VILLAGE,4.759,17.607
2015,12153,031140502,TIF VIL OF SAUK VILLAGE-3,0.000,17.607
2015,12153,041190000,SCHOOL DISTRICT C C  168,6.418,17.607
2015,12153,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.462,17.607
2015,12153,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,17.607
2015,12153,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,17.607
2015,12153,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,17.607
2015,12154,010010000,COUNTY OF COOK,0.552,16.565
2015,12154,010010001,CONSOLIDATED ELECTIONS,0.034,16.565
2015,12154,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,16.565
2015,12154,020030000,TOWN   BLOOM,0.226,16.565
2015,12154,020030002,GENERAL ASSISTANCE   BLOOM,0.087,16.565
2015,12154,020030003,ROAD AND BRIDGE BLOOM,0.070,16.565
2015,12154,031140000,VILLAGE OF   SAUK VILLAGE,4.759,16.565
2015,12154,031140502,TIF VIL OF SAUK VILLAGE-3,0.000,16.565
2015,12154,041270000,SCHOOL DISTRICT  194,4.869,16.565
2015,12154,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.462,16.565
2015,12154,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,16.565
2015,12154,060320000,NANCY L MCCONATHY PUBLIC LIBRARY DIST,0.507,16.565
2015,12154,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,16.565
2015,12154,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,16.565
2015,12155,010010000,COUNTY OF COOK,0.552,18.114
2015,12155,010010001,CONSOLIDATED ELECTIONS,0.034,18.114
2015,12155,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,18.114
2015,12155,020030000,TOWN   BLOOM,0.226,18.114
2015,12155,020030002,GENERAL ASSISTANCE   BLOOM,0.087,18.114
2015,12155,020030003,ROAD AND BRIDGE BLOOM,0.070,18.114
2015,12155,031140000,VILLAGE OF   SAUK VILLAGE,4.759,18.114
2015,12155,031140502,TIF VIL OF SAUK VILLAGE-3,0.000,18.114
2015,12155,041190000,SCHOOL DISTRICT C C  168,6.418,18.114
2015,12155,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.462,18.114
2015,12155,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,18.114
2015,12155,060320000,NANCY L MCCONATHY PUBLIC LIBRARY DIST,0.507,18.114
2015,12155,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,18.114
2015,12155,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,18.114
2015,12156,010010000,COUNTY OF COOK,0.552,18.545
2015,12156,010010001,CONSOLIDATED ELECTIONS,0.034,18.545
2015,12156,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,18.545
2015,12156,020030000,TOWN   BLOOM,0.226,18.545
2015,12156,020030002,GENERAL ASSISTANCE   BLOOM,0.087,18.545
2015,12156,020030003,ROAD AND BRIDGE BLOOM,0.070,18.545
2015,12156,030680000,VILLAGE OF LANSING,2.591,18.545
2015,12156,030680001,VILLAGE OF LANSING LIBRARY FUND,0.727,18.545
2015,12156,041120000,SCHOOL DISTRICT 158,7.082,18.545
2015,12156,042160000,THORNTON TWP FRACTIONAL HIGH SCHOOL 215,5.543,18.545
2015,12156,043050000,SOUTH SUBURBAN COLLEGE DISTRICT 510,0.621,18.545
2015,12156,050550000,LAN OAK PARK DISTRICT,0.500,18.545
2015,12156,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,18.545
2015,12156,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,18.545
2015,12157,010010000,COUNTY OF COOK,0.552,20.806
2015,12157,010010001,CONSOLIDATED ELECTIONS,0.034,20.806
2015,12157,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,20.806
2015,12157,020030000,TOWN   BLOOM,0.226,20.806
2015,12157,020030002,GENERAL ASSISTANCE   BLOOM,0.087,20.806
2015,12157,020030003,ROAD AND BRIDGE BLOOM,0.070,20.806
2015,12157,030220000,CITY OF   CHICAGO HEIGHTS,6.561,20.806
2015,12157,030220001,CITY OF CHICAGO HEIGHTS LIBRARY FUND,0.329,20.806
2015,12157,041150000,SCHOOL DISTRICT 161,6.572,20.806
2015,12157,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.462,20.806
2015,12157,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,20.806
2015,12157,050190000,CHICAGO HEIGHTS PARK DISTRICT,0.914,20.806
2015,12157,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,20.806
2015,12157,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,20.806
2015,12158,010010000,COUNTY OF COOK,0.552,11.380
2015,12158,010010001,CONSOLIDATED ELECTIONS,0.034,11.380
2015,12158,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,11.380
2015,12158,020030000,TOWN   BLOOM,0.226,11.380
2015,12158,020030002,GENERAL ASSISTANCE   BLOOM,0.087,11.380
2015,12158,020030003,ROAD AND BRIDGE BLOOM,0.070,11.380
2015,12158,041270000,SCHOOL DISTRICT  194,4.869,11.380
2015,12158,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.462,11.380
2015,12158,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,11.380
2015,12158,060320000,NANCY L MCCONATHY PUBLIC LIBRARY DIST,0.507,11.380
2015,12158,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,11.380
2015,12159,010010000,COUNTY OF COOK,0.552,18.677
2015,12159,010010001,CONSOLIDATED ELECTIONS,0.034,18.677
2015,12159,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,18.677
2015,12159,020030000,TOWN   BLOOM,0.226,18.677
2015,12159,020030002,GENERAL ASSISTANCE   BLOOM,0.087,18.677
2015,12159,020030003,ROAD AND BRIDGE BLOOM,0.070,18.677
2015,12159,030220000,CITY OF   CHICAGO HEIGHTS,6.561,18.677
2015,12159,030220001,CITY OF CHICAGO HEIGHTS LIBRARY FUND,0.329,18.677
2015,12159,041270000,SCHOOL DISTRICT  194,4.869,18.677
2015,12159,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.462,18.677
2015,12159,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,18.677
2015,12159,050190000,CHICAGO HEIGHTS PARK DISTRICT,0.914,18.677
2015,12159,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,18.677
2015,12160,010010000,COUNTY OF COOK,0.552,18.677
2015,12160,010010001,CONSOLIDATED ELECTIONS,0.034,18.677
2015,12160,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,18.677
2015,12160,020030000,TOWN   BLOOM,0.226,18.677
2015,12160,020030002,GENERAL ASSISTANCE   BLOOM,0.087,18.677
2015,12160,020030003,ROAD AND BRIDGE BLOOM,0.070,18.677
2015,12160,030220000,CITY OF   CHICAGO HEIGHTS,6.561,18.677
2015,12160,030220001,CITY OF CHICAGO HEIGHTS LIBRARY FUND,0.329,18.677
2015,12160,030220503,TIF CITY OF CHICAGO HEIGHTS-4,0.000,18.677
2015,12160,041270000,SCHOOL DISTRICT  194,4.869,18.677
2015,12160,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.462,18.677
2015,12160,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,18.677
2015,12160,050190000,CHICAGO HEIGHTS PARK DISTRICT,0.914,18.677
2015,12160,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,18.677
2015,12162,010010000,COUNTY OF COOK,0.552,16.058
2015,12162,010010001,CONSOLIDATED ELECTIONS,0.034,16.058
2015,12162,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,16.058
2015,12162,020030000,TOWN   BLOOM,0.226,16.058
2015,12162,020030002,GENERAL ASSISTANCE   BLOOM,0.087,16.058
2015,12162,020030003,ROAD AND BRIDGE BLOOM,0.070,16.058
2015,12162,031140000,VILLAGE OF   SAUK VILLAGE,4.759,16.058
2015,12162,041270000,SCHOOL DISTRICT  194,4.869,16.058
2015,12162,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.462,16.058
2015,12162,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,16.058
2015,12162,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,16.058
2015,12162,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,16.058
2015,12163,010010000,COUNTY OF COOK,0.552,23.642
2015,12163,010010001,CONSOLIDATED ELECTIONS,0.034,23.642
2015,12163,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,23.642
2015,12163,020030000,TOWN   BLOOM,0.226,23.642
2015,12163,020030002,GENERAL ASSISTANCE   BLOOM,0.087,23.642
2015,12163,020030003,ROAD AND BRIDGE BLOOM,0.070,23.642
2015,12163,030410000,VILLAGE OF FORD HEIGHTS,10.792,23.642
2015,12163,041230000,SCHOOL DISTRICT  172,5.408,23.642
2015,12163,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.462,23.642
2015,12163,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,23.642
2015,12163,050345000,FORD HEIGHTS PARK DISTRICT,0.331,23.642
2015,12163,060180000,GLENWOOD LYNWOOD PUBLIC LIBRARY DISTRICT,0.681,23.642
2015,12163,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,23.642
2015,12163,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,23.642
2015,12164,010010000,COUNTY OF COOK,0.552,16.322
2015,12164,010010001,CONSOLIDATED ELECTIONS,0.034,16.322
2015,12164,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,16.322
2015,12164,020030000,TOWN   BLOOM,0.226,16.322
2015,12164,020030002,GENERAL ASSISTANCE   BLOOM,0.087,16.322
2015,12164,020030003,ROAD AND BRIDGE BLOOM,0.070,16.322
2015,12164,031140000,VILLAGE OF   SAUK VILLAGE,4.759,16.322
2015,12164,041270000,SCHOOL DISTRICT  194,4.869,16.322
2015,12164,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.462,16.322
2015,12164,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,16.322
2015,12164,060490000,STEGER SOUTH CHICAGO HTS PUB LIBRARY DIST,0.264,16.322
2015,12164,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,16.322
2015,12164,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,16.322
2015,12165,010010000,COUNTY OF COOK,0.552,17.938
2015,12165,010010001,CONSOLIDATED ELECTIONS,0.034,17.938
2015,12165,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,17.938
2015,12165,020030000,TOWN   BLOOM,0.226,17.938
2015,12165,020030002,GENERAL ASSISTANCE   BLOOM,0.087,17.938
2015,12165,020030003,ROAD AND BRIDGE BLOOM,0.070,17.938
2015,12165,030600000,VILLAGE OF   HOMEWOOD,1.895,17.938
2015,12165,030600503,TIF VIL OF HOMEWOOD-SOUTHWEST,0.000,17.938
2015,12165,041060000,SCHOOL DISTRICT 153,6.248,17.938
2015,12165,042290000,HOMEWOOD FLOSSMOOR COMM HIGH SCHOOL  233,6.532,17.938
2015,12165,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,17.938
2015,12165,050490000,HOMEWOOD FLOSSMOOR PARK DISTRICT,0.986,17.938
2015,12165,060230000,HOMEWOOD PUBLIC LIBRARY DISTRICT,0.735,17.938
2015,12165,080350000,THORN CREEK BASIN SANITARY DISTRICT,0.000,17.938
2015,12165,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,17.938
2015,12166,010010000,COUNTY OF COOK,0.552,14.783
2015,12166,010010001,CONSOLIDATED ELECTIONS,0.034,14.783
2015,12166,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,14.783
2015,12166,020030000,TOWN   BLOOM,0.226,14.783
2015,12166,020030002,GENERAL ASSISTANCE   BLOOM,0.087,14.783
2015,12166,020030003,ROAD AND BRIDGE BLOOM,0.070,14.783
2015,12166,031190000,VILLAGE OF SOUTH CHICAGO HEIGHTS,3.646,14.783
2015,12166,031190500,TIF VIL OF SO CHICAGO HTS-CHI RD/SAUK TRAIL,0.000,14.783
2015,12166,041270000,SCHOOL DISTRICT  194,4.869,14.783
2015,12166,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.462,14.783
2015,12166,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,14.783
2015,12166,060490000,STEGER SOUTH CHICAGO HTS PUB LIBRARY DIST,0.264,14.783
2015,12166,080350000,THORN CREEK BASIN SANITARY DISTRICT,0.000,14.783
2015,12166,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,14.783
2015,12167,010010000,COUNTY OF COOK,0.552,15.973
2015,12167,010010001,CONSOLIDATED ELECTIONS,0.034,15.973
