Tax Year,Tax code,Agency,Agency Name,Agency Rate,Tax code Rate
2016,34008,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,12.724
2016,34008,090010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.017,12.724
2016,35001,010010000,COUNTY OF COOK,0.533,9.814
2016,35001,010010001,CONSOLIDATED ELECTIONS,0,9.814
2016,35001,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,9.814
2016,35001,020260000,TOWN   SCHAUMBURG,0.103,9.814
2016,35001,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,9.814
2016,35001,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,9.814
2016,35001,020260006,SCHAUMBURG TOWNSHIP SPECIAL POLICE DIST,0,9.814
2016,35001,040210000,SCHOOL DISTRICT C C  54,3.79,9.814
2016,35001,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,9.814
2016,35001,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,9.814
2016,35001,050960000,SCHAUMBURG PARK DISTRICT,0.643,9.814
2016,35001,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,9.814
2016,35001,070500000,ROSELLE FIRE PROTECTION DISTRICT,0.582,9.814
2016,35001,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,9.814
2016,35001,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,9.814
2016,35002,010010000,COUNTY OF COOK,0.533,10.181
2016,35002,010010001,CONSOLIDATED ELECTIONS,0,10.181
2016,35002,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,10.181
2016,35002,020260000,TOWN   SCHAUMBURG,0.103,10.181
2016,35002,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,10.181
2016,35002,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,10.181
2016,35002,020260006,SCHAUMBURG TOWNSHIP SPECIAL POLICE DIST,0,10.181
2016,35002,040210000,SCHOOL DISTRICT C C  54,3.79,10.181
2016,35002,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,10.181
2016,35002,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,10.181
2016,35002,050960000,SCHAUMBURG PARK DISTRICT,0.643,10.181
2016,35002,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,10.181
2016,35002,070390000,PALATINE RURAL FIRE PROTECTION DISTRICT,0.949,10.181
2016,35002,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,10.181
2016,35002,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,10.181
2016,35003,010010000,COUNTY OF COOK,0.533,10.848
2016,35003,010010001,CONSOLIDATED ELECTIONS,0,10.848
2016,35003,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,10.848
2016,35003,020260000,TOWN   SCHAUMBURG,0.103,10.848
2016,35003,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,10.848
2016,35003,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,10.848
2016,35003,031240000,VILLAGE OF STREAMWOOD,1.462,10.848
2016,35003,040210000,SCHOOL DISTRICT C C  54,3.79,10.848
2016,35003,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,10.848
2016,35003,043040000,ELGIN COMMUNITY COLLEGE DISTRICT 509,0.57,10.848
2016,35003,050960000,SCHAUMBURG PARK DISTRICT,0.643,10.848
2016,35003,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,10.848
2016,35003,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,10.848
2016,35003,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,10.848
2016,35004,010010000,COUNTY OF COOK,0.533,10.165
2016,35004,010010001,CONSOLIDATED ELECTIONS,0,10.165
2016,35004,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,10.165
2016,35004,020260000,TOWN   SCHAUMBURG,0.103,10.165
2016,35004,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,10.165
2016,35004,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,10.165
2016,35004,020260006,SCHAUMBURG TOWNSHIP SPECIAL POLICE DIST,0,10.165
2016,35004,040030000,SCHOOL DISTRICT C C  15,3.543,10.165
2016,35004,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,10.165
2016,35004,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,10.165
2016,35004,050960000,SCHAUMBURG PARK DISTRICT,0.643,10.165
2016,35004,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,10.165
2016,35004,070390000,PALATINE RURAL FIRE PROTECTION DISTRICT,0.949,10.165
2016,35004,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,10.165
2016,35004,080260000,PLUM GROVE ESTATES SANITARY DISTRICT,0.231,10.165
2016,35004,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,10.165
2016,35006,010010000,COUNTY OF COOK,0.533,9.987
2016,35006,010010001,CONSOLIDATED ELECTIONS,0,9.987
2016,35006,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,9.987
2016,35006,020260000,TOWN   SCHAUMBURG,0.103,9.987
2016,35006,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,9.987
2016,35006,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,9.987
2016,35006,031150000,VILLAGE OF SCHAUMBURG,0.622,9.987
2016,35006,040210000,SCHOOL DISTRICT C C  54,3.79,9.987
2016,35006,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,9.987
2016,35006,043040000,ELGIN COMMUNITY COLLEGE DISTRICT 509,0.57,9.987
2016,35006,050480000,HOFFMAN ESTATES PARK DISTRICT,0.622,9.987
2016,35006,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,9.987
2016,35006,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,9.987
2016,35006,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,9.987
2016,35007,010010000,COUNTY OF COOK,0.533,9.512
2016,35007,010010001,CONSOLIDATED ELECTIONS,0,9.512
2016,35007,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,9.512
2016,35007,020260000,TOWN   SCHAUMBURG,0.103,9.512
2016,35007,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,9.512
2016,35007,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,9.512
2016,35007,031120000,VILLAGE OF   ROSELLE,0.923,9.512
2016,35007,040210000,SCHOOL DISTRICT C C  54,3.79,9.512
2016,35007,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,9.512
2016,35007,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,9.512
2016,35007,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,9.512
2016,35007,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,9.512
2016,35007,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,9.512
2016,35007,990010000,DUPAGE WATER COMMISSION,0,9.512
2016,35009,010010000,COUNTY OF COOK,0.533,10.115
2016,35009,010010001,CONSOLIDATED ELECTIONS,0,10.115
2016,35009,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,10.115
2016,35009,020260000,TOWN   SCHAUMBURG,0.103,10.115
2016,35009,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,10.115
2016,35009,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,10.115
2016,35009,031120000,VILLAGE OF   ROSELLE,0.923,10.115
2016,35009,040210000,SCHOOL DISTRICT C C  54,3.79,10.115
2016,35009,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,10.115
2016,35009,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,10.115
2016,35009,050960000,SCHAUMBURG PARK DISTRICT,0.643,10.115
2016,35009,060460000,ROSELLE PUBLIC LIBRARY,0.312,10.115
2016,35009,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,10.115
2016,35009,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,10.115
2016,35009,990010000,DUPAGE WATER COMMISSION,0,10.115
2016,35011,010010000,COUNTY OF COOK,0.533,9.854
2016,35011,010010001,CONSOLIDATED ELECTIONS,0,9.854
2016,35011,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,9.854
2016,35011,020260000,TOWN   SCHAUMBURG,0.103,9.854
2016,35011,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,9.854
2016,35011,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,9.854
2016,35011,031150000,VILLAGE OF SCHAUMBURG,0.622,9.854
2016,35011,040210000,SCHOOL DISTRICT C C  54,3.79,9.854
2016,35011,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,9.854
2016,35011,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,9.854
2016,35011,050960000,SCHAUMBURG PARK DISTRICT,0.643,9.854
2016,35011,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,9.854
2016,35011,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,9.854
2016,35011,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,9.854
2016,35012,010010000,COUNTY OF COOK,0.533,9.472
2016,35012,010010001,CONSOLIDATED ELECTIONS,0,9.472
2016,35012,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,9.472
2016,35012,020260000,TOWN   SCHAUMBURG,0.103,9.472
2016,35012,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,9.472
2016,35012,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,9.472
2016,35012,031120000,VILLAGE OF   ROSELLE,0.923,9.472
2016,35012,040210000,SCHOOL DISTRICT C C  54,3.79,9.472
2016,35012,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,9.472
2016,35012,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,9.472
2016,35012,060460000,ROSELLE PUBLIC LIBRARY,0.312,9.472
2016,35012,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,9.472
2016,35012,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,9.472
2016,35012,990010000,DUPAGE WATER COMMISSION,0,9.472
2016,35013,010010000,COUNTY OF COOK,0.533,10.628
2016,35013,010010001,CONSOLIDATED ELECTIONS,0,10.628
2016,35013,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,10.628
2016,35013,020260000,TOWN   SCHAUMBURG,0.103,10.628
2016,35013,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,10.628
2016,35013,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,10.628
2016,35013,030580000,VILLAGE OF   HOFFMAN ESTATES,1.417,10.628
2016,35013,040210000,SCHOOL DISTRICT C C  54,3.79,10.628
2016,35013,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,10.628
2016,35013,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,10.628
2016,35013,050480000,HOFFMAN ESTATES PARK DISTRICT,0.622,10.628
2016,35013,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,10.628
2016,35013,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,10.628
2016,35013,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,10.628
2016,35014,010010000,COUNTY OF COOK,0.533,9.934
2016,35014,010010001,CONSOLIDATED ELECTIONS,0,9.934
2016,35014,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,9.934
2016,35014,020260000,TOWN   SCHAUMBURG,0.103,9.934
2016,35014,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,9.934
2016,35014,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,9.934
2016,35014,020260006,SCHAUMBURG TOWNSHIP SPECIAL POLICE DIST,0,9.934
2016,35014,040030000,SCHOOL DISTRICT C C  15,3.543,9.934
2016,35014,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,9.934
2016,35014,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,9.934
2016,35014,050960000,SCHAUMBURG PARK DISTRICT,0.643,9.934
2016,35014,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,9.934
2016,35014,070390000,PALATINE RURAL FIRE PROTECTION DISTRICT,0.949,9.934
2016,35014,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,9.934
2016,35014,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,9.934
2016,35015,010010000,COUNTY OF COOK,0.533,10.649
2016,35015,010010001,CONSOLIDATED ELECTIONS,0,10.649
2016,35015,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,10.649
2016,35015,020260000,TOWN   SCHAUMBURG,0.103,10.649
2016,35015,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,10.649
2016,35015,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,10.649
2016,35015,030580000,VILLAGE OF   HOFFMAN ESTATES,1.417,10.649
2016,35015,040210000,SCHOOL DISTRICT C C  54,3.79,10.649
2016,35015,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,10.649
2016,35015,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,10.649
2016,35015,050960000,SCHAUMBURG PARK DISTRICT,0.643,10.649
2016,35015,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,10.649
2016,35015,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,10.649
2016,35015,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,10.649
2016,35018,010010000,COUNTY OF COOK,0.533,9.57
2016,35018,010010001,CONSOLIDATED ELECTIONS,0,9.57
2016,35018,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,9.57
2016,35018,020260000,TOWN   SCHAUMBURG,0.103,9.57
2016,35018,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,9.57
2016,35018,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,9.57
2016,35018,020260006,SCHAUMBURG TOWNSHIP SPECIAL POLICE DIST,0,9.57
2016,35018,040210000,SCHOOL DISTRICT C C  54,3.79,9.57
2016,35018,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,9.57
2016,35018,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,9.57
2016,35018,050480000,HOFFMAN ESTATES PARK DISTRICT,0.622,9.57
2016,35018,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,9.57
2016,35018,070190000,HOFFMAN ESTATES FIRE PROTECTION DIST 1,0.359,9.57
2016,35018,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,9.57
2016,35018,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,9.57
2016,35019,010010000,COUNTY OF COOK,0.533,9.854
2016,35019,010010001,CONSOLIDATED ELECTIONS,0,9.854
2016,35019,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,9.854
2016,35019,020260000,TOWN   SCHAUMBURG,0.103,9.854
2016,35019,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,9.854
2016,35019,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,9.854
2016,35019,031150000,VILLAGE OF SCHAUMBURG,0.622,9.854
2016,35019,040210000,SCHOOL DISTRICT C C  54,3.79,9.854
2016,35019,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,9.854
2016,35019,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,9.854
2016,35019,050960000,SCHAUMBURG PARK DISTRICT,0.643,9.854
2016,35019,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,9.854
2016,35019,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,9.854
2016,35019,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,9.854
2016,35020,010010000,COUNTY OF COOK,0.533,10.282
2016,35020,010010001,CONSOLIDATED ELECTIONS,0,10.282
2016,35020,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,10.282
2016,35020,020260000,TOWN   SCHAUMBURG,0.103,10.282
2016,35020,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,10.282
2016,35020,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,10.282
2016,35020,030350000,VILLAGE OF ELK GROVE VILLAGE,0.944,10.282
2016,35020,040210000,SCHOOL DISTRICT C C  54,3.79,10.282
2016,35020,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,10.282
2016,35020,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,10.282
2016,35020,050320000,ELK GROVE PARK DISTRICT,0.749,10.282
2016,35020,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,10.282
2016,35020,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,10.282
2016,35020,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,10.282
2016,35021,010010000,COUNTY OF COOK,0.533,11.782
2016,35021,010010001,CONSOLIDATED ELECTIONS,0,11.782
2016,35021,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,11.782
2016,35021,020260000,TOWN   SCHAUMBURG,0.103,11.782
2016,35021,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,11.782
2016,35021,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,11.782
2016,35021,031110000,CITY OF   ROLLING MEADOWS,1.739,11.782
2016,35021,031110001,CITY OF ROLLING MEADOWS LIBRARY FUND,0.486,11.782
2016,35021,040210000,SCHOOL DISTRICT C C  54,3.79,11.782
2016,35021,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,11.782
2016,35021,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,11.782
2016,35021,050930000,ROLLING MEADOWS PARK DISTRICT,0.677,11.782
2016,35021,050960000,SCHAUMBURG PARK DISTRICT,0.643,11.782
2016,35021,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,11.782
2016,35021,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,11.782
2016,35022,010010000,COUNTY OF COOK,0.533,11.699
2016,35022,010010001,CONSOLIDATED ELECTIONS,0,11.699
2016,35022,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,11.699
2016,35022,020260000,TOWN   SCHAUMBURG,0.103,11.699
2016,35022,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,11.699
2016,35022,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,11.699
2016,35022,030500000,VILLAGE OF   HANOVER PARK,2.513,11.699
2016,35022,040210000,SCHOOL DISTRICT C C  54,3.79,11.699
2016,35022,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,11.699
2016,35022,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,11.699
2016,35022,050420000,HANOVER PARK PARK DISTRICT,0.597,11.699
2016,35022,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,11.699
2016,35022,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,11.699
2016,35022,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,11.699
2016,35023,010010000,COUNTY OF COOK,0.533,10.176
2016,35023,010010001,CONSOLIDATED ELECTIONS,0,10.176
2016,35023,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,10.176
2016,35023,020260000,TOWN   SCHAUMBURG,0.103,10.176
2016,35023,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,10.176
2016,35023,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,10.176
2016,35023,030350000,VILLAGE OF ELK GROVE VILLAGE,0.944,10.176
2016,35023,040210000,SCHOOL DISTRICT C C  54,3.79,10.176
2016,35023,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,10.176
2016,35023,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,10.176
2016,35023,050960000,SCHAUMBURG PARK DISTRICT,0.643,10.176
2016,35023,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,10.176
2016,35023,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,10.176
2016,35023,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,10.176
2016,35024,010010000,COUNTY OF COOK,0.533,9.338
2016,35024,010010001,CONSOLIDATED ELECTIONS,0,9.338
2016,35024,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,9.338
2016,35024,020260000,TOWN   SCHAUMBURG,0.103,9.338
2016,35024,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,9.338
2016,35024,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,9.338
2016,35024,020260006,SCHAUMBURG TOWNSHIP SPECIAL POLICE DIST,0,9.338
2016,35024,040210000,SCHOOL DISTRICT C C  54,3.79,9.338
2016,35024,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,9.338
2016,35024,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,9.338
2016,35024,050320000,ELK GROVE PARK DISTRICT,0.749,9.338
2016,35024,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,9.338
2016,35024,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,9.338
2016,35024,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,9.338
2016,35025,010010000,COUNTY OF COOK,0.533,9.232
2016,35025,010010001,CONSOLIDATED ELECTIONS,0,9.232
2016,35025,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,9.232
2016,35025,020260000,TOWN   SCHAUMBURG,0.103,9.232
2016,35025,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,9.232
2016,35025,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,9.232
2016,35025,020260006,SCHAUMBURG TOWNSHIP SPECIAL POLICE DIST,0,9.232
2016,35025,040210000,SCHOOL DISTRICT C C  54,3.79,9.232
2016,35025,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,9.232
2016,35025,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,9.232
2016,35025,050960000,SCHAUMBURG PARK DISTRICT,0.643,9.232
2016,35025,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,9.232
2016,35025,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,9.232
2016,35025,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,9.232
2016,35027,010010000,COUNTY OF COOK,0.533,10.782
2016,35027,010010001,CONSOLIDATED ELECTIONS,0,10.782
2016,35027,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,10.782
2016,35027,020260000,TOWN   SCHAUMBURG,0.103,10.782
2016,35027,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,10.782
2016,35027,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,10.782
2016,35027,030580000,VILLAGE OF   HOFFMAN ESTATES,1.417,10.782
2016,35027,040210000,SCHOOL DISTRICT C C  54,3.79,10.782
2016,35027,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,10.782
2016,35027,043040000,ELGIN COMMUNITY COLLEGE DISTRICT 509,0.57,10.782
2016,35027,050480000,HOFFMAN ESTATES PARK DISTRICT,0.622,10.782
2016,35027,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,10.782
2016,35027,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,10.782
2016,35027,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,10.782
2016,35028,010010000,COUNTY OF COOK,0.533,9.607
2016,35028,010010001,CONSOLIDATED ELECTIONS,0,9.607
2016,35028,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,9.607
2016,35028,020260000,TOWN   SCHAUMBURG,0.103,9.607
2016,35028,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,9.607
2016,35028,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,9.607
2016,35028,031150000,VILLAGE OF SCHAUMBURG,0.622,9.607
2016,35028,040030000,SCHOOL DISTRICT C C  15,3.543,9.607
2016,35028,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,9.607
2016,35028,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,9.607
2016,35028,050960000,SCHAUMBURG PARK DISTRICT,0.643,9.607
2016,35028,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,9.607
2016,35028,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,9.607
2016,35028,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,9.607
2016,35029,010010000,COUNTY OF COOK,0.533,9.591
2016,35029,010010001,CONSOLIDATED ELECTIONS,0,9.591
2016,35029,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,9.591
2016,35029,020260000,TOWN   SCHAUMBURG,0.103,9.591
2016,35029,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,9.591
2016,35029,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,9.591
2016,35029,020260006,SCHAUMBURG TOWNSHIP SPECIAL POLICE DIST,0,9.591
2016,35029,040210000,SCHOOL DISTRICT C C  54,3.79,9.591
2016,35029,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,9.591
2016,35029,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,9.591
2016,35029,050960000,SCHAUMBURG PARK DISTRICT,0.643,9.591
2016,35029,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,9.591
2016,35029,070190000,HOFFMAN ESTATES FIRE PROTECTION DIST 1,0.359,9.591
2016,35029,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,9.591
2016,35029,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,9.591
2016,35030,010010000,COUNTY OF COOK,0.533,10.008
2016,35030,010010001,CONSOLIDATED ELECTIONS,0,10.008
2016,35030,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,10.008
2016,35030,020260000,TOWN   SCHAUMBURG,0.103,10.008
2016,35030,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,10.008
2016,35030,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,10.008
2016,35030,031150000,VILLAGE OF SCHAUMBURG,0.622,10.008
2016,35030,040210000,SCHOOL DISTRICT C C  54,3.79,10.008
2016,35030,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,10.008
2016,35030,043040000,ELGIN COMMUNITY COLLEGE DISTRICT 509,0.57,10.008
2016,35030,050960000,SCHAUMBURG PARK DISTRICT,0.643,10.008
2016,35030,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,10.008
2016,35030,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,10.008
2016,35030,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,10.008
2016,35032,010010000,COUNTY OF COOK,0.533,9.833
2016,35032,010010001,CONSOLIDATED ELECTIONS,0,9.833
